pathway	pval	padj	ES	NES	nMoreExtreme	size
GOBP_RECOMBINATIONAL_REPAIR	0.282306163021869	0.606615645930244	0.0795646565623992	1.13604245435916	141	150
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION	0.00194931773879142	0.0438232615238397	0.595449834387887	2.46045556119106	0	11
GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING	0.0887573964497041	0.354705346311029	-0.297758634442052	-1.47584907958401	44	17
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	0.426262626262626	0.721932904730911	0.150510102220093	1.01660893637129	210	32
GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC	0.976143141153082	0.989669632229527	0.0870432631421899	0.517774315352784	490	23
GOBP_SISTER_CHROMATID_SEGREGATION	0.00592885375494071	0.0763180882978357	0.143721939367779	2.3677234951284	2	198
GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	0.0617283950617284	0.293293563941658	-0.474387730703982	-1.52084325997646	29	7
GOBP_CELL_MORPHOGENESIS	0.234468937875752	0.561061588330632	0.0389406709452466	1.18756716514216	116	761
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.0794573643410853	0.336658638610724	0.0558640995803801	1.50275065510577	40	548
GOBP_CYTOKINESIS	0.266019417475728	0.588914704404256	0.0804292488685825	1.1590220293162	136	149
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	0.00396039603960396	0.0601048933245074	-0.169445826120262	-2.12888418535409	1	111
GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	0.506743737957611	0.770660423982312	-0.310912761661885	-0.95036291468546	262	6
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	0.671487603305785	0.8514293543492	0.101594567940722	0.834168306708657	324	48
GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	0.832347140039448	0.928641364936261	-0.253454458522591	-0.69863671987629	421	5
GOBP_MITOCHONDRIAL_RNA_PROCESSING	0.854043392504931	0.938652533065941	-0.138765724045062	-0.687796229632328	432	17
GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING	0.479289940828402	0.753796494362575	-0.352394613116583	-0.971361159101091	242	5
GOBP_RNA_5_END_PROCESSING	0.432150313152401	0.72704617287831	0.186946024814729	1.01423490631092	206	19
GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY	0.356107660455487	0.670770450640941	0.353416215067474	1.07109948194923	171	6
GOBP_RESPONSE_TO_ACID_CHEMICAL	0.00409836065573771	0.0601048933245074	0.188056572567115	1.96803367877841	1	81
GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA	0.667334669338677	0.849448429569419	-0.239658058345289	-0.825632028773801	332	8
GOBP_GUANINE_NUCLEOTIDE_TRANSPORT	0.305050505050505	0.626592139492371	0.406661885409196	1.11750804004619	150	5
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	0.00199203187250996	0.0438232615238397	0.119424840233398	2.6100866916572	0	354
GOBP_CARTILAGE_CONDENSATION	0.00198807157057654	0.0438232615238397	0.59312818877551	2.32049027898963	0	10
GOBP_OSSIFICATION	0.032258064516129	0.206046641530512	0.0896620805286387	1.69618257231499	15	264
GOBP_NEUROTRANSMITTER_UPTAKE	0.0925553319919517	0.363030213561657	0.30346385942526	1.46048524306003	45	15
GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS	0.853658536585366	0.938652533065941	0.0502231165302573	0.685194729362781	419	137
GOBP_ACTION_POTENTIAL	0.41948310139165	0.71842914666944	0.108741846671225	1.02878199768651	210	65
GOBP_RNA_METHYLATION	0.390532544378698	0.695510886216982	-0.107008410092111	-1.04851204570077	197	69
GOBP_PSEUDOURIDINE_SYNTHESIS	0.0105932203389831	0.106087986041874	0.359462525703751	1.88690470545841	4	18
GOBP_ANGIOGENESIS	0.03	0.195862831858407	0.0734726173129671	1.66808508389694	14	401
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0.0280561122244489	0.187033705966149	-0.203053944363696	-1.75558458211657	13	53
GOBP_OVARIAN_FOLLICLE_DEVELOPMENT	0.582	0.806324118018811	0.111212371536938	0.89545194292365	290	45
GOBP_OVULATION_FROM_OVARIAN_FOLLICLE	0.104938271604938	0.387297512577435	-0.443179359892518	-1.42079210491597	50	7
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH	0.83629191321499	0.930619153849164	-0.250011953143677	-0.689147596346561	423	5
GOBP_LUTEINIZATION	0.0228215767634855	0.168366182572614	0.414686652846436	1.74217976429755	10	12
GOBP_OOCYTE_MATURATION	0.211180124223602	0.533707576292193	0.19283089267922	1.2058085745083	101	27
GOBP_REGULATION_OF_CELL_GROWTH	0.047244094488189	0.256596299695667	0.0758327861462019	1.60332018008175	23	334
GOBP_RESPONSE_TO_PROTOZOAN	0.00195694716242661	0.0438232615238397	-0.40971454407982	-2.27702345789597	0	21
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	0.337944664031621	0.653718067387677	-0.154177983703467	-1.08866673215492	170	36
GOBP_VASCULOGENESIS	0.329479768786127	0.646472604845652	-0.10760685008336	-1.08617331470694	170	73
GOBP_GANGLIOSIDE_METABOLIC_PROCESS	0.634799235181644	0.834092948650004	-0.162971049482502	-0.857577346750897	331	19
GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	0.655769230769231	0.842601596516691	-0.199277095625365	-0.841364898968743	340	12
GOBP_MICROTUBULE_BUNDLE_FORMATION	0.112474437627812	0.401344698234187	-0.157150858423062	-1.38551513047953	54	56
GOBP_OSTEOBLAST_DIFFERENTIATION	0.101626016260163	0.381065278251258	0.10554696322266	1.43997879655365	49	137
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	0.0100603621730382	0.10368380246555	0.101620003900836	1.88436614718287	4	253
GOBP_METANEPHROS_DEVELOPMENT	0.002	0.0438232615238397	0.258985086293424	2.08527788324944	0	45
GOBP_TEMPERATURE_HOMEOSTASIS	0.481854838709677	0.755153281482877	-0.0750917779606304	-0.973167581111366	238	122
GOBP_FEVER_GENERATION	0.0276134122287968	0.185761047463175	-0.648513825802853	-1.78760150716759	13	5
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.195219123505976	0.514185695327873	0.0566398073538946	1.23788993230811	97	354
GOBP_ACROSOME_ASSEMBLY	0.0173076923076923	0.145374762808349	-0.426075054483602	-1.7989252304371	8	12
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.408163265306122	0.709079550187422	0.122194497760717	1.02831558551292	199	50
GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS	0.578217821782178	0.80486829815057	-0.0707282867533612	-0.888616347619877	291	111
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT	0.224948875255624	0.549371694520838	0.0516232642953776	1.19029858294885	109	417
GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND	0.0483558994197292	0.258420447704012	-0.281613614601167	-1.59041787575794	24	22
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	0.0285132382892057	0.189226160850328	0.177147892159106	1.7222666377378	13	70
GOBP_ENDODERM_FORMATION	0.177914110429448	0.492056738404218	0.192668456191066	1.24295000385246	86	29
GOBP_CELL_FATE_SPECIFICATION	0.00804828973843058	0.0891837166429931	0.231832987533972	1.97060406738991	3	51
GOBP_CELL_FATE_DETERMINATION	0.504	0.770660423982312	-0.195565480937949	-0.942826028452041	251	16
GOBP_MESODERMAL_CELL_FATE_COMMITMENT	0.0424242424242424	0.241221463186781	0.605243445692884	1.66321074340783	20	5
GOBP_ENDODERMAL_CELL_FATE_COMMITMENT	0.0901803607214429	0.357370963951179	-0.436553483181891	-1.50394499762006	44	8
GOBP_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX	0.04149377593361	0.238127137422669	0.379978286604552	1.66264866694748	19	13
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	0.127016129032258	0.424706164547853	0.146657325860689	1.36975039882908	62	64
GOBP_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	0.795761078998073	0.912303250003923	-0.118085675681269	-0.749372218593689	412	27
GOBP_SOMITOGENESIS	0.616	0.826781079442086	0.108307796164539	0.872065087444908	307	45
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0.0524271844660194	0.269221498884959	0.104167404870175	1.55500307998255	26	164
GOBP_NEURON_MIGRATION	0.578217821782178	0.80486829815057	-0.0655301200704517	-0.879274449691985	291	132
GOBP_MEMBRANE_RAFT_ASSEMBLY	0.420542635658915	0.718460816960319	0.309089252980223	1.02414899195271	216	7
GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY	0.0709939148073022	0.317322253718013	0.398574022408219	1.4639296155108	34	9
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	0.286282306163022	0.609769657868722	0.330822572931612	1.15006965244156	143	8
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	0.330693069306931	0.647309949231885	-0.23839221628519	-1.11608925414119	166	15
GOBP_CELL_ACTIVATION	0.00206611570247934	0.0438232615238397	-0.0784606841976515	-2.25726984739418	0	669
GOBP_LEUKOCYTE_HOMEOSTASIS	0.249516441005803	0.573758195382954	-0.106219211545135	-1.1861769988784	128	89
GOBP_PLASMA_MEMBRANE_REPAIR	0.454175152749491	0.737959088408382	0.163301409949455	0.989149288499095	222	24
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION	0.046875	0.255061078672403	-0.267344560619363	-1.61943775870081	23	25
GOBP_NEUTROPHIL_HOMEOSTASIS	0.595419847328244	0.815100032224671	-0.161624381681825	-0.882651299413264	311	20
GOBP_NEUTROPHIL_APOPTOTIC_PROCESS	0.278557114228457	0.6035668811827	-0.336581380519688	-1.15953692508674	138	8
GOBP_B_CELL_HOMEOSTASIS	0.0674603174603175	0.309123286995958	-0.227765357180879	-1.48260302718142	33	30
GOBP_B_CELL_APOPTOTIC_PROCESS	0.707216494845361	0.872601129512736	0.139163740823492	0.800561398377901	342	22
GOBP_NATURAL_KILLER_CELL_PROLIFERATION	0.037037037037037	0.222599381458852	-0.505823816734791	-1.6216244490031	17	7
GOBP_CYTOKINE_PRODUCTION	0.0142276422764228	0.126598026598027	-0.0703388086942094	-1.77315593432444	6	500
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.337526205450734	0.653140873629584	-0.0720353626607266	-1.08287766750979	160	172
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.00203252032520325	0.0438232615238397	-0.125939816468451	-2.48343150709874	0	296
GOBP_SEROTONIN_SECRETION	0.093167701863354	0.364522818470384	0.480235894166401	1.45545222750137	44	6
GOBP_MESONEPHROS_DEVELOPMENT	0.0355029585798817	0.217664606861283	0.177801864125878	1.63121307081493	17	61
GOBP_BLASTOCYST_DEVELOPMENT	0.4609375	0.740326503537736	0.0778008483226671	0.986283106532225	235	113
GOBP_BLASTOCYST_FORMATION	0.692456479690522	0.862817341970471	-0.103652042016979	-0.810324843383443	357	43
GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION	0.300578034682081	0.621806375781205	-0.370231643821061	-1.13168215498729	155	6
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	0.43960396039604	0.73029315021063	-0.212722970997156	-0.995912642361146	221	15
GOBP_BLASTOCYST_GROWTH	0.191446028513238	0.511273511441236	0.209976057462091	1.27186696002661	93	24
GOBP_INNER_CELL_MASS_CELL_PROLIFERATION	0.370221327967807	0.682391027864493	0.217183720126539	1.04524347274312	183	15
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.0119047619047619	0.114764369852477	0.20738822742183	1.81821119247074	5	55
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.0202429149797571	0.158173456589399	0.127984298380306	1.69314195303405	9	130
GOBP_NEURAL_PLATE_MORPHOGENESIS	0.58766859344894	0.81019310244822	-0.291919030921262	-0.892305029859751	304	6
GOBP_NEURAL_PLATE_DEVELOPMENT	0.276073619631902	0.60167742668358	-0.292035398230089	-1.16714957126228	134	11
GOBP_NEURAL_TUBE_FORMATION	0.777555110220441	0.906635180845027	0.0605725743731134	0.751356242184462	387	109
GOBP_NEURAL_FOLD_FORMATION	0.633540372670807	0.833510516473605	0.280044628626076	0.848732015838006	305	6
GOBP_PHAGOLYSOSOME_ASSEMBLY	0.638461538461538	0.835397576115873	-0.201801945463244	-0.852025030390726	331	12
GOBP_NK_T_CELL_DIFFERENTIATION	0.0741482965931864	0.322274156910711	-0.395169005102041	-1.51200712949153	36	10
GOBP_NK_T_CELL_PROLIFERATION	0.509018036072144	0.771648292563056	-0.273573250438387	-0.942471283199095	253	8
GOBP_RECEPTOR_RECYCLING	0.448979591836735	0.735189677868558	0.150456064067922	0.994353401374696	219	31
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	0.612774451097804	0.82440981519356	-0.0932714369564058	-0.858123092357511	306	60
GOBP_ENDOTHELIAL_CELL_MORPHOGENESIS	0.684615384615385	0.858849369420434	-0.193390208898102	-0.816509960969065	355	12
GOBP_PLACENTA_DEVELOPMENT	0.129032258064516	0.426717437670961	0.102259554268244	1.3370334980194	63	125
GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	0.330595482546201	0.647309949231885	0.103104745177486	1.10127952345882	160	83
GOBP_MATERNAL_PLACENTA_DEVELOPMENT	0.319018404907975	0.639988655937074	0.177663572060124	1.10091107941333	155	26
GOBP_TISSUE_HOMEOSTASIS	0.64952380952381	0.839860173854632	0.0551363006314492	0.839933396325199	340	172
GOBP_RETINA_HOMEOSTASIS	0.255952380952381	0.581049991709501	-0.179021611838603	-1.16531322817469	128	30
GOBP_CELL_KILLING	0.00785854616895874	0.0891837166429931	-0.167904101635873	-1.91659151637023	3	94
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	0.00391389432485323	0.0601048933245074	-0.228326543690209	-2.26018971411483	1	70
GOBP_T_CELL_MEDIATED_CYTOTOXICITY	0.238834951456311	0.564427935862982	-0.164666863875939	-1.18459027770097	122	37
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	0.0526315789473684	0.269645467836257	-0.255274339326063	-1.57777921408711	26	26
GOBP_REGULATION_OF_RECEPTOR_RECYCLING	0.179381443298969	0.494399502177971	0.220852798653629	1.27049060538027	86	22
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING	0.136546184738956	0.438977854814508	0.295238095238095	1.36475051884405	67	14
GOBP_B_1_B_CELL_HOMEOSTASIS	0.522682445759369	0.778483797494565	-0.335405211570643	-0.924530577236781	264	5
GOBP_B_1_B_CELL_DIFFERENTIATION	0.566074950690335	0.800936796941272	-0.325890509203921	-0.898303694147669	286	5
GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION	0.410609037328094	0.711931415484845	0.0333009429115573	1.03034005140849	208	786
GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION	0.592664092664093	0.812564935713644	0.035229807619836	0.910160431570643	306	502
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	0.0584677419354839	0.284391704358553	0.120809876146051	1.55718114881139	28	120
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0.00405679513184584	0.0601048933245074	-0.31323860762404	-2.12801855053432	1	33
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	0.0203665987780041	0.158719629385273	0.172012215182932	1.74696120594036	9	76
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	0.238372093023256	0.564427935862982	-0.186725895850916	-1.19577354261759	122	28
GOBP_VASCULATURE_DEVELOPMENT	0.00189393939393939	0.0438232615238397	0.0792831928925042	2.19928067821768	0	579
GOBP_LYMPH_VESSEL_DEVELOPMENT	0.998062015503876	0.998979649519502	-0.0718448484295522	-0.460087062557307	514	28
GOBP_LYMPHANGIOGENESIS	0.467640918580376	0.745144897802748	0.181596792139903	0.985213810483054	223	19
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	0.591269841269841	0.812201317404869	0.0749285370162197	0.889302567601129	297	100
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	0.873469387755102	0.94644146084045	0.103602919016107	0.684704305899609	427	31
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	0.481632653061224	0.755037334817993	0.113992322456814	0.959290998852487	235	50
GOBP_BLOOD_VESSEL_MATURATION	0.817829457364341	0.921430306114189	0.212241970192078	0.703251238036998	421	7
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	0.867219917012448	0.944204992621741	0.157869558284165	0.663240902385914	417	12
GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	0.507692307692308	0.771207961564859	-0.221960878116196	-0.937137763902034	263	12
